movie_id,user_id,rating,name,year,runtime(min),imdb_rating,meta_score,genre
tt4154756,uzair-36867,10,Avengers: Infinity War,2018,149,8.4,68,"Action, Adventure, Sci-Fi"
tt4154756,lalit28595,10,Avengers: Infinity War,2018,149,8.4,68,"Action, Adventure, Sci-Fi"
tt4154756,Abdulxoxo,8,Avengers: Infinity War,2018,149,8.4,68,"Action, Adventure, Sci-Fi"
tt4154756,Puroo,10,Avengers: Infinity War,2018,149,8.4,68,"Action, Adventure, Sci-Fi"
tt4154756,muhammad-66903,10,Avengers: Infinity War,2018,149,8.4,68,"Action, Adventure, Sci-Fi"
tt0364569,Leofwine_draca,10,Oldeuboi,2003,120,8.4,77,"Action, Drama, Mystery"
tt0364569,Xstal,10,Oldeuboi,2003,120,8.4,77,"Action, Drama, Mystery"
tt0364569,johnny-08,10,Oldeuboi,2003,120,8.4,77,"Action, Drama, Mystery"
tt0364569,bur_007,10,Oldeuboi,2003,120,8.4,77,"Action, Drama, Mystery"
tt0364569,Genevieve_X,9,Oldeuboi,2003,120,8.4,77,"Action, Drama, Mystery"
tt0364569,paulclaassen,5,Oldeuboi,2003,120,8.4,77,"Action, Drama, Mystery"
tt0364569,lucas739,9,Oldeuboi,2003,120,8.4,77,"Action, Drama, Mystery"
tt0364569,LeroyBrown-2,8,Oldeuboi,2003,120,8.4,77,"Action, Drama, Mystery"
tt0364569,kywoo7,9,Oldeuboi,2003,120,8.4,77,"Action, Drama, Mystery"
tt0364569,dj_bassett,,Oldeuboi,2003,120,8.4,77,"Action, Drama, Mystery"
tt7286456,Xstal,9,Joker,I 2019,122,8.4,59,"Crime, Drama, Thriller"
tt7286456,TVpotatoCat,7,Joker,I 2019,122,8.4,59,"Crime, Drama, Thriller"
tt7286456,brianmlucas,9,Joker,I 2019,122,8.4,59,"Crime, Drama, Thriller"
tt7286456,Aman_Goyal,10,Joker,I 2019,122,8.4,59,"Crime, Drama, Thriller"
tt7286456,Come-and-Review,10,Joker,I 2019,122,8.4,59,"Crime, Drama, Thriller"
tt7286456,mariamelkott,10,Joker,I 2019,122,8.4,59,"Crime, Drama, Thriller"
tt7286456,VallejoDiego,10,Joker,I 2019,122,8.4,59,"Crime, Drama, Thriller"
tt7286456,MihaVrhunc,10,Joker,I 2019,122,8.4,59,"Crime, Drama, Thriller"
tt7286456,lesterarnoldpinto,10,Joker,I 2019,122,8.4,59,"Crime, Drama, Thriller"
tt7286456,ernestoherreraf,7,Joker,I 2019,122,8.4,59,"Crime, Drama, Thriller"
tt0081505,Sleepin_Dragon,10,The Shining,1980,146,8.4,66,"Drama, Horror"
tt0081505,Smells_Like_Cheese,10,The Shining,1980,146,8.4,66,"Drama, Horror"
tt0081505,b_kite,10,The Shining,1980,146,8.4,66,"Drama, Horror"
tt0081505,bob the moo,,The Shining,1980,146,8.4,66,"Drama, Horror"
tt0081505,chaos-rampant,,The Shining,1980,146,8.4,66,"Drama, Horror"
tt0081505,neil-476,5,The Shining,1980,146,8.4,66,"Drama, Horror"
tt0081505,Anonymous_Maxine,10,The Shining,1980,146,8.4,66,"Drama, Horror"
tt0081505,Fella_shibby,9,The Shining,1980,146,8.4,66,"Drama, Horror"
tt0081505,hanniballe11752,,The Shining,1980,146,8.4,66,"Drama, Horror"
tt0081505,elliotjeory,6,The Shining,1980,146,8.4,66,"Drama, Horror"
tt1853728,Sleepin_Dragon,10,Django Unchained,2012,165,8.4,81,"Drama, Western"
tt1853728,shawnmikedryer,10,Django Unchained,2012,165,8.4,81,"Drama, Western"
tt1853728,filipemanuelneto,8,Django Unchained,2012,165,8.4,81,"Drama, Western"
tt1853728,postolachivalentin,10,Django Unchained,2012,165,8.4,81,"Drama, Western"
tt1853728,Xstal,8,Django Unchained,2012,165,8.4,81,"Drama, Western"
tt1853728,alexcole10,10,Django Unchained,2012,165,8.4,81,"Drama, Western"
tt1853728,SnoopyStyle,9,Django Unchained,2012,165,8.4,81,"Drama, Western"
tt1853728,pedroborges-90881,8,Django Unchained,2012,165,8.4,81,"Drama, Western"
tt1853728,DonFishies,8,Django Unchained,2012,165,8.4,81,"Drama, Western"
tt1853728,nadavsaar,10,Django Unchained,2012,165,8.4,81,"Drama, Western"
tt0078788,bob the moo,,Apocalypse Now,1979,147,8.4,94,"Drama, Mystery, War"
tt0078788,notoriousCASK,10,Apocalypse Now,1979,147,8.4,94,"Drama, Mystery, War"
tt0078788,Theo Robertson,10,Apocalypse Now,1979,147,8.4,94,"Drama, Mystery, War"
tt0078788,mark.waltz,10,Apocalypse Now,1979,147,8.4,94,"Drama, Mystery, War"
tt0078788,Hitchcoc,9,Apocalypse Now,1979,147,8.4,94,"Drama, Mystery, War"
tt0078788,Nazi_Fighter_David,9,Apocalypse Now,1979,147,8.4,94,"Drama, Mystery, War"
tt0078788,surfisfun,10,Apocalypse Now,1979,147,8.4,94,"Drama, Mystery, War"
tt0078788,jokeco68,10,Apocalypse Now,1979,147,8.4,94,"Drama, Mystery, War"
tt0078788,Quinoa1984,10,Apocalypse Now,1979,147,8.4,94,"Drama, Mystery, War"
tt0078788,Vartiainen,7,Apocalypse Now,1979,147,8.4,94,"Drama, Mystery, War"
tt0209144,Leofwine_draca,9,Memento,2000,113,8.4,81,"Mystery, Thriller"
tt0209144,Hitchcoc,9,Memento,2000,113,8.4,81,"Mystery, Thriller"
tt0209144,nateahoey,10,Memento,2000,113,8.4,81,"Mystery, Thriller"
tt0209144,Old Joe,10,Memento,2000,113,8.4,81,"Mystery, Thriller"
tt0209144,quixoboy,,Memento,2000,113,8.4,81,"Mystery, Thriller"
tt0209144,ruffinelli_ro,9,Memento,2000,113,8.4,81,"Mystery, Thriller"
tt0209144,wkbeason,10,Memento,2000,113,8.4,81,"Mystery, Thriller"
tt0209144,ltlrags,10,Memento,2000,113,8.4,81,"Mystery, Thriller"
tt0209144,dunmore_ego,,Memento,2000,113,8.4,81,"Mystery, Thriller"
tt0209144,adamp-6,10,Memento,2000,113,8.4,81,"Mystery, Thriller"
tt1345836,Geeky Randy,9,The Dark Knight Rises,2012,164,8.4,78,"Action, Drama, Thriller"
tt1345836,MrHeraclius,,The Dark Knight Rises,2012,164,8.4,78,"Action, Drama, Thriller"
tt1345836,Maniac-9,10,The Dark Knight Rises,2012,164,8.4,78,"Action, Drama, Thriller"
tt1345836,Morejambo54,10,The Dark Knight Rises,2012,164,8.4,78,"Action, Drama, Thriller"
tt1345836,CaptKeshav,9,The Dark Knight Rises,2012,164,8.4,78,"Action, Drama, Thriller"
tt1345836,darkslash7,10,The Dark Knight Rises,2012,164,8.4,78,"Action, Drama, Thriller"
tt1345836,TheLittleSongbird,9,The Dark Knight Rises,2012,164,8.4,78,"Action, Drama, Thriller"
tt1345836,Christopher_Reid,10,The Dark Knight Rises,2012,164,8.4,78,"Action, Drama, Thriller"
tt1345836,Loving_Silence,10,The Dark Knight Rises,2012,164,8.4,78,"Action, Drama, Thriller"
tt1345836,DICK STEEL,10,The Dark Knight Rises,2012,164,8.4,78,"Action, Drama, Thriller"
tt0090605,Sleepin_Dragon,10,Aliens,1986,137,8.4,84,"Action, Adventure, Sci-Fi"
tt0090605,ivo-cobra8,10,Aliens,1986,137,8.4,84,"Action, Adventure, Sci-Fi"
tt0090605,BrandtSponseller,10,Aliens,1986,137,8.4,84,"Action, Adventure, Sci-Fi"
tt0090605,Fella_shibby,8,Aliens,1986,137,8.4,84,"Action, Adventure, Sci-Fi"
tt0090605,baumer,10,Aliens,1986,137,8.4,84,"Action, Adventure, Sci-Fi"
tt0090605,Derek237,10,Aliens,1986,137,8.4,84,"Action, Adventure, Sci-Fi"
tt0090605,IMDbKeepsDeletingMyReviews,9,Aliens,1986,137,8.4,84,"Action, Adventure, Sci-Fi"
tt0090605,mark.waltz,10,Aliens,1986,137,8.4,84,"Action, Adventure, Sci-Fi"
tt0090605,carflo,10,Aliens,1986,137,8.4,84,"Action, Adventure, Sci-Fi"
tt0090605,Leofwine_draca,10,Aliens,1986,137,8.4,84,"Action, Adventure, Sci-Fi"
tt5311514,A_Different_Drummer,10,Kimi no na wa.,2016,106,8.4,79,"Animation, Drama, Fantasy"
tt5311514,TheLittleSongbird,10,Kimi no na wa.,2016,106,8.4,79,"Animation, Drama, Fantasy"
tt5311514,johnnybianchino,10,Kimi no na wa.,2016,106,8.4,79,"Animation, Drama, Fantasy"
tt5311514,SpoilerAlertReviews,10,Kimi no na wa.,2016,106,8.4,79,"Animation, Drama, Fantasy"
tt5311514,Xstal,8,Kimi no na wa.,2016,106,8.4,79,"Animation, Drama, Fantasy"
tt5311514,planktonrules,9,Kimi no na wa.,2016,106,8.4,79,"Animation, Drama, Fantasy"
tt5311514,malcydon,10,Kimi no na wa.,2016,106,8.4,79,"Animation, Drama, Fantasy"
tt5311514,Tweekums,10,Kimi no na wa.,2016,106,8.4,79,"Animation, Drama, Fantasy"
tt5311514,itsnemra,10,Kimi no na wa.,2016,106,8.4,79,"Animation, Drama, Fantasy"
tt5311514,yuschaa,9,Kimi no na wa.,2016,106,8.4,79,"Animation, Drama, Fantasy"
tt0112573,MrHeraclius,,Braveheart,1995,178,8.3,68,"Biography, Drama, History"
tt0112573,heisenberg12,10,Braveheart,1995,178,8.3,68,"Biography, Drama, History"
tt0112573,Xstal,8,Braveheart,1995,178,8.3,68,"Biography, Drama, History"
tt0112573,brentcollyer,10,Braveheart,1995,178,8.3,68,"Biography, Drama, History"
tt0112573,Smells_Like_Cheese,10,Braveheart,1995,178,8.3,68,"Biography, Drama, History"
tt0112573,damianphelps,10,Braveheart,1995,178,8.3,68,"Biography, Drama, History"
tt0112573,ccthemovieman-1,9,Braveheart,1995,178,8.3,68,"Biography, Drama, History"
tt0112573,EVON1TY,10,Braveheart,1995,178,8.3,68,"Biography, Drama, History"
tt0112573,riddler_1138-3,,Braveheart,1995,178,8.3,68,"Biography, Drama, History"
tt0112573,classicsoncall,10,Braveheart,1995,178,8.3,68,"Biography, Drama, History"
tt0091251,FilmFlaneur,10,Idi i smotri,1985,142,8.4,,"Drama, Thriller, War"
tt0091251,Asa_Nisi_Masa2,10,Idi i smotri,1985,142,8.4,,"Drama, Thriller, War"
tt0091251,HumanoidOfFlesh,10,Idi i smotri,1985,142,8.4,,"Drama, Thriller, War"
tt0091251,clanciai,10,Idi i smotri,1985,142,8.4,,"Drama, Thriller, War"
tt0091251,lee_eisenberg,10,Idi i smotri,1985,142,8.4,,"Drama, Thriller, War"
tt0091251,bnm81510,9,Idi i smotri,1985,142,8.4,,"Drama, Thriller, War"
tt0091251,JAM-31,,Idi i smotri,1985,142,8.4,,"Drama, Thriller, War"
tt0091251,paulmartin177,10,Idi i smotri,1985,142,8.4,,"Drama, Thriller, War"
tt0091251,MacAindrais,10,Idi i smotri,1985,142,8.4,,"Drama, Thriller, War"
tt0091251,Galina_movie_fan,10,Idi i smotri,1985,142,8.4,,"Drama, Thriller, War"
tt8267604,MrHeraclius,,Capharnaüm,2018,126,8.4,75,Drama
tt8267604,planktonrules,8,Capharnaüm,2018,126,8.4,75,Drama
tt8267604,thesar-2,9,Capharnaüm,2018,126,8.4,75,Drama
tt8267604,Zi_Reviews_Movies,10,Capharnaüm,2018,126,8.4,75,Drama
tt8267604,kosmasp,8,Capharnaüm,2018,126,8.4,75,Drama
tt8267604,andrewestrella,,Capharnaüm,2018,126,8.4,75,Drama
tt8267604,bugsmoran29,10,Capharnaüm,2018,126,8.4,75,Drama
tt8267604,lee_eisenberg,10,Capharnaüm,2018,126,8.4,75,Drama
tt8267604,HadeelKouta,10,Capharnaüm,2018,126,8.4,75,Drama
tt8267604,classicsoncall,8,Capharnaüm,2018,126,8.4,75,Drama
tt2380307,neil-476,10,Coco,I 2017,105,8.4,81,"Animation, Adventure, Comedy"
tt2380307,planktonrules,10,Coco,I 2017,105,8.4,81,"Animation, Adventure, Comedy"
tt2380307,jon-stokes21-539-17875,10,Coco,I 2017,105,8.4,81,"Animation, Adventure, Comedy"
tt2380307,h-42927-48851,10,Coco,I 2017,105,8.4,81,"Animation, Adventure, Comedy"
tt2380307,pramsalim,10,Coco,I 2017,105,8.4,81,"Animation, Adventure, Comedy"
tt2380307,fjhuerta-2,10,Coco,I 2017,105,8.4,81,"Animation, Adventure, Comedy"
tt2380307,Jared_Andrews,8,Coco,I 2017,105,8.4,81,"Animation, Adventure, Comedy"
tt2380307,Vuraxis,9,Coco,I 2017,105,8.4,81,"Animation, Adventure, Comedy"
tt2380307,namashi_1,9,Coco,I 2017,105,8.4,81,"Animation, Adventure, Comedy"
tt2380307,Charliedog2015,10,Coco,I 2017,105,8.4,81,"Animation, Adventure, Comedy"
tt0910970,ametaphysicalshark,,WALL·E,2008,98 ,8.4,95,"Animation, Adventure, Family"
tt0910970,Smells_Like_Cheese,10,WALL·E,2008,98 ,8.4,95,"Animation, Adventure, Family"
tt0910970,MrHeraclius,,WALL·E,2008,98 ,8.4,95,"Animation, Adventure, Family"
tt0910970,Chrysanthepop,,WALL·E,2008,98 ,8.4,95,"Animation, Adventure, Family"
tt0910970,TheLittleSongbird,9,WALL·E,2008,98 ,8.4,95,"Animation, Adventure, Family"
tt0910970,seaview1,9,WALL·E,2008,98 ,8.4,95,"Animation, Adventure, Family"
tt0910970,buiredintime,10,WALL·E,2008,98 ,8.4,95,"Animation, Adventure, Family"
tt0910970,claudio_carvalho,10,WALL·E,2008,98 ,8.4,95,"Animation, Adventure, Family"
tt0910970,DrWetter,10,WALL·E,2008,98 ,8.4,95,"Animation, Adventure, Family"
tt0910970,Sethtro,10,WALL·E,2008,98 ,8.4,95,"Animation, Adventure, Family"
tt0086879,Smells_Like_Cheese,10,Amadeus,1984,160,8.4,88,"Biography, Drama, Music"
tt0086879,possumopossum,9,Amadeus,1984,160,8.4,88,"Biography, Drama, Music"
tt0086879,miknnik,10,Amadeus,1984,160,8.4,88,"Biography, Drama, Music"
tt0086879,TheLittleSongbird,10,Amadeus,1984,160,8.4,88,"Biography, Drama, Music"
tt0086879,AlsExGal,9,Amadeus,1984,160,8.4,88,"Biography, Drama, Music"
tt0086879,tfrizzell,,Amadeus,1984,160,8.4,88,"Biography, Drama, Music"
tt0086879,JamesHitchcock,10,Amadeus,1984,160,8.4,88,"Biography, Drama, Music"
tt0086879,OriginalMovieBuff21,10,Amadeus,1984,160,8.4,88,"Biography, Drama, Music"
tt0086879,ironhorse_iv,9,Amadeus,1984,160,8.4,88,"Biography, Drama, Music"
tt0086879,dr_foreman,10,Amadeus,1984,160,8.4,88,"Biography, Drama, Music"
tt0405094,wisewebwoman,10,Das Leben der Anderen,2006,137,8.4,89,"Drama, Mystery, Thriller"
tt0405094,Horst_In_Translation,10,Das Leben der Anderen,2006,137,8.4,89,"Drama, Mystery, Thriller"
tt0405094,JohnDeSando,,Das Leben der Anderen,2006,137,8.4,89,"Drama, Mystery, Thriller"
tt0405094,Red-125,10,Das Leben der Anderen,2006,137,8.4,89,"Drama, Mystery, Thriller"
tt0405094,Hprog,10,Das Leben der Anderen,2006,137,8.4,89,"Drama, Mystery, Thriller"
tt0405094,hareck,10,Das Leben der Anderen,2006,137,8.4,89,"Drama, Mystery, Thriller"
tt0405094,blanche-2,10,Das Leben der Anderen,2006,137,8.4,89,"Drama, Mystery, Thriller"
tt0405094,grantss,10,Das Leben der Anderen,2006,137,8.4,89,"Drama, Mystery, Thriller"
tt0405094,johno-21,10,Das Leben der Anderen,2006,137,8.4,89,"Drama, Mystery, Thriller"
tt0405094,bkrauser-81-311064,10,Das Leben der Anderen,2006,137,8.4,89,"Drama, Mystery, Thriller"
tt0057012,elvircorhodzic,10,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95 ,8.4,97,"Comedy, War"
tt0057012,gogoschka-1,10,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95 ,8.4,97,"Comedy, War"
tt0057012,Boba_Fett1138,10,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95 ,8.4,97,"Comedy, War"
tt0057012,TBJCSKCNRRQTreviews,10,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95 ,8.4,97,"Comedy, War"
tt0057012,Sickfrog,10,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95 ,8.4,97,"Comedy, War"
tt0057012,bob the moo,,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95 ,8.4,97,"Comedy, War"
tt0057012,TheLittleSongbird,9,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95 ,8.4,97,"Comedy, War"
tt0057012,planktonrules,10,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95 ,8.4,97,"Comedy, War"
tt0057012,Quinoa1984,10,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95 ,8.4,97,"Comedy, War"
tt0057012,francozeff,10,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95 ,8.4,97,"Comedy, War"
tt0043014,preppy-3,10,Sunset Blvd.,1950,110,8.4,94,"Drama, Film-Noir"
tt0043014,bat-5,,Sunset Blvd.,1950,110,8.4,94,"Drama, Film-Noir"
tt0043014,drednm,,Sunset Blvd.,1950,110,8.4,94,"Drama, Film-Noir"
tt0043014,FilmOtaku,9,Sunset Blvd.,1950,110,8.4,94,"Drama, Film-Noir"
tt0043014,Don-102,10,Sunset Blvd.,1950,110,8.4,94,"Drama, Film-Noir"
tt0043014,Petey-10,,Sunset Blvd.,1950,110,8.4,94,"Drama, Film-Noir"
tt0043014,AlsExGal,10,Sunset Blvd.,1950,110,8.4,94,"Drama, Film-Noir"
tt0043014,jotix100,10,Sunset Blvd.,1950,110,8.4,94,"Drama, Film-Noir"
tt0043014,Sleepin_Dragon,10,Sunset Blvd.,1950,110,8.4,94,"Drama, Film-Noir"
tt0043014,Nazi_Fighter_David,9,Sunset Blvd.,1950,110,8.4,94,"Drama, Film-Noir"
tt0082096,planktonrules,10,Das Boot,1981,149,8.4,86,"Drama, War"
tt0082096,jaywolfenstien,,Das Boot,1981,149,8.4,86,"Drama, War"
tt0082096,claudio_carvalho,10,Das Boot,1981,149,8.4,86,"Drama, War"
tt0082096,Essex_Rider,10,Das Boot,1981,149,8.4,86,"Drama, War"
tt0082096,secondtake,8,Das Boot,1981,149,8.4,86,"Drama, War"
tt0082096,classicsoncall,10,Das Boot,1981,149,8.4,86,"Drama, War"
tt0082096,Theo Robertson,9,Das Boot,1981,149,8.4,86,"Drama, War"
tt0082096,susy-7,10,Das Boot,1981,149,8.4,86,"Drama, War"
tt0082096,SnoopyStyle,9,Das Boot,1981,149,8.4,86,"Drama, War"
tt0082096,Mike_Wiggins,10,Das Boot,1981,149,8.4,86,"Drama, War"
tt1187043,planktonrules,10,3 Idiots,2009,170,8.4,67,"Comedy, Drama"
tt1187043,donutpizza,9,3 Idiots,2009,170,8.4,67,"Comedy, Drama"
tt1187043,Fella_shibby,10,3 Idiots,2009,170,8.4,67,"Comedy, Drama"
tt1187043,pawanpunjabithewriter,10,3 Idiots,2009,170,8.4,67,"Comedy, Drama"
tt1187043,Xstal,9,3 Idiots,2009,170,8.4,67,"Comedy, Drama"
tt1187043,jack_o_hasanov_imdb,9,3 Idiots,2009,170,8.4,67,"Comedy, Drama"
tt1187043,StevePulaski,10,3 Idiots,2009,170,8.4,67,"Comedy, Drama"
tt1187043,ShaukathX,10,3 Idiots,2009,170,8.4,67,"Comedy, Drama"
tt1187043,deloudelouvain,7,3 Idiots,2009,170,8.4,67,"Comedy, Drama"
tt1187043,naman-avastol,9,3 Idiots,2009,170,8.4,67,"Comedy, Drama"
tt0051201,bkoganbing,9,Witness for the Prosecution,1957,116,8.4,76,"Crime, Drama, Mystery"
tt0051201,planktonrules,10,Witness for the Prosecution,1957,116,8.4,76,"Crime, Drama, Mystery"
tt0051201,ccthemovieman-1,9,Witness for the Prosecution,1957,116,8.4,76,"Crime, Drama, Mystery"
tt0051201,The_Void,8,Witness for the Prosecution,1957,116,8.4,76,"Crime, Drama, Mystery"
tt0051201,Hitchcoc,9,Witness for the Prosecution,1957,116,8.4,76,"Crime, Drama, Mystery"
tt0051201,Coventry,9,Witness for the Prosecution,1957,116,8.4,76,"Crime, Drama, Mystery"
tt0051201,AlsExGal,10,Witness for the Prosecution,1957,116,8.4,76,"Crime, Drama, Mystery"
tt0051201,littlemartinarocena,10,Witness for the Prosecution,1957,116,8.4,76,"Crime, Drama, Mystery"
tt0051201,flickershows,8,Witness for the Prosecution,1957,116,8.4,76,"Crime, Drama, Mystery"
tt0051201,michelerealini,,Witness for the Prosecution,1957,116,8.4,76,"Crime, Drama, Mystery"
tt0050825,bkoganbing,10,Paths of Glory,1957,88 ,8.4,90,"Drama, War"
tt0050825,Steffi_P,9,Paths of Glory,1957,88 ,8.4,90,"Drama, War"
tt0050825,Hermit C-2,10,Paths of Glory,1957,88 ,8.4,90,"Drama, War"
tt0050825,TheLittleSongbird,10,Paths of Glory,1957,88 ,8.4,90,"Drama, War"
tt0050825,WriterDave,9,Paths of Glory,1957,88 ,8.4,90,"Drama, War"
tt0050825,claudio_carvalho,10,Paths of Glory,1957,88 ,8.4,90,"Drama, War"
tt0050825,gbheron,10,Paths of Glory,1957,88 ,8.4,90,"Drama, War"
tt0050825,ma-cortes,8,Paths of Glory,1957,88 ,8.4,90,"Drama, War"
tt0050825,planktonrules,10,Paths of Glory,1957,88 ,8.4,90,"Drama, War"
tt0050825,Xstal,8,Paths of Glory,1957,88 ,8.4,90,"Drama, War"
tt0032553,lugonian,9,The Great Dictator,1940,125,8.4,,"Comedy, Drama, War"
tt0032553,ma-cortes,8,The Great Dictator,1940,125,8.4,,"Comedy, Drama, War"
tt0032553,Steffi_P,9,The Great Dictator,1940,125,8.4,,"Comedy, Drama, War"
tt0032553,Xstal,9,The Great Dictator,1940,125,8.4,,"Comedy, Drama, War"
tt0032553,areatw,10,The Great Dictator,1940,125,8.4,,"Comedy, Drama, War"
tt0032553,Nazi_Fighter_David,8,The Great Dictator,1940,125,8.4,,"Comedy, Drama, War"
tt0032553,slokes,7,The Great Dictator,1940,125,8.4,,"Comedy, Drama, War"
tt0032553,muzikla,10,The Great Dictator,1940,125,8.4,,"Comedy, Drama, War"
tt0032553,tedg,,The Great Dictator,1940,125,8.4,,"Comedy, Drama, War"
tt0032553,Kakueke,10,The Great Dictator,1940,125,8.4,,"Comedy, Drama, War"
tt0057565,Quinoa1984,10,Tengoku to jigoku,1963,143,8.4,90,"Crime, Drama, Mystery"
tt0057565,jemmytee,10,Tengoku to jigoku,1963,143,8.4,90,"Crime, Drama, Mystery"
tt0057565,kmscb-1,10,Tengoku to jigoku,1963,143,8.4,90,"Crime, Drama, Mystery"
tt0057565,reelreviewsandrecommendations,9,Tengoku to jigoku,1963,143,8.4,90,"Crime, Drama, Mystery"
tt0057565,Sleepin_Dragon,10,Tengoku to jigoku,1963,143,8.4,90,"Crime, Drama, Mystery"
tt0057565,classicsoncall,8,Tengoku to jigoku,1963,143,8.4,90,"Crime, Drama, Mystery"
tt0057565,dorlago,10,Tengoku to jigoku,1963,143,8.4,90,"Crime, Drama, Mystery"
tt0057565,planktonrules,9,Tengoku to jigoku,1963,143,8.4,90,"Crime, Drama, Mystery"
tt0057565,Craig-32,,Tengoku to jigoku,1963,143,8.4,90,"Crime, Drama, Mystery"
tt0057565,theorbys,10,Tengoku to jigoku,1963,143,8.4,90,"Crime, Drama, Mystery"
tt6791350,poseyfan,9,Guardians of the Galaxy Vol. 3,2023,150,8.2,64,"Action, Adventure, Comedy"
tt6791350,jace_the_film_guy,9,Guardians of the Galaxy Vol. 3,2023,150,8.2,64,"Action, Adventure, Comedy"
tt6791350,ta-98251,8,Guardians of the Galaxy Vol. 3,2023,150,8.2,64,"Action, Adventure, Comedy"
tt6791350,gcsman,9,Guardians of the Galaxy Vol. 3,2023,150,8.2,64,"Action, Adventure, Comedy"
tt6791350,AfricanBro,8,Guardians of the Galaxy Vol. 3,2023,150,8.2,64,"Action, Adventure, Comedy"
tt6791350,josephbannister,10,Guardians of the Galaxy Vol. 3,2023,150,8.2,64,"Action, Adventure, Comedy"
tt6791350,Mysterygeneration,9,Guardians of the Galaxy Vol. 3,2023,150,8.2,64,"Action, Adventure, Comedy"
tt6791350,breneff,9,Guardians of the Galaxy Vol. 3,2023,150,8.2,64,"Action, Adventure, Comedy"
tt6791350,georgewhittingham1,9,Guardians of the Galaxy Vol. 3,2023,150,8.2,64,"Action, Adventure, Comedy"
tt6791350,cardsrock,9,Guardians of the Galaxy Vol. 3,2023,150,8.2,64,"Action, Adventure, Comedy"
tt0113277,kevin_robbins,10,Heat,1995,170,8.3,76,"Action, Crime, Drama"
tt0113277,planktonrules,9,Heat,1995,170,8.3,76,"Action, Crime, Drama"
tt0113277,ccthemovieman-1,10,Heat,1995,170,8.3,76,"Action, Crime, Drama"
tt0113277,TheLittleSongbird,10,Heat,1995,170,8.3,76,"Action, Crime, Drama"
tt0113277,concrndone,10,Heat,1995,170,8.3,76,"Action, Crime, Drama"
tt0113277,lareval,10,Heat,1995,170,8.3,76,"Action, Crime, Drama"
tt0113277,ivo-cobra8,10,Heat,1995,170,8.3,76,"Action, Crime, Drama"
tt0113277,juniorbarra-58647,10,Heat,1995,170,8.3,76,"Action, Crime, Drama"
tt0113277,bkoganbing,9,Heat,1995,170,8.3,76,"Action, Crime, Drama"
tt0113277,aboriginee,10,Heat,1995,170,8.3,76,"Action, Crime, Drama"
tt1745960,Top_Dawg_Critic,10,Top Gun: Maverick,2022,130,8.3,78,"Action, Drama"
tt1745960,scottedwards-87359,10,Top Gun: Maverick,2022,130,8.3,78,"Action, Drama"
tt1745960,GusherPop,10,Top Gun: Maverick,2022,130,8.3,78,"Action, Drama"
tt1745960,dtucker86,10,Top Gun: Maverick,2022,130,8.3,78,"Action, Drama"
tt1745960,lovefalloutkindagamer,10,Top Gun: Maverick,2022,130,8.3,78,"Action, Drama"
tt1745960,alexglimbergwindh,10,Top Gun: Maverick,2022,130,8.3,78,"Action, Drama"
tt1745960,r96sk,9,Top Gun: Maverick,2022,130,8.3,78,"Action, Drama"
tt1745960,DarkVulcan29,10,Top Gun: Maverick,2022,130,8.3,78,"Action, Drama"
tt1745960,cruise01,10,Top Gun: Maverick,2022,130,8.3,78,"Action, Drama"
tt1745960,DVR_Brale,10,Top Gun: Maverick,2022,130,8.3,78,"Action, Drama"
tt0119217,Stephen-12,10,Good Will Hunting,1997,126,8.3,70,"Drama, Romance"
tt0119217,TheLittleSongbird,10,Good Will Hunting,1997,126,8.3,70,"Drama, Romance"
tt0119217,rondine,10,Good Will Hunting,1997,126,8.3,70,"Drama, Romance"
tt0119217,bkoganbing,10,Good Will Hunting,1997,126,8.3,70,"Drama, Romance"
tt0119217,Pjtaylor-96-138044,8,Good Will Hunting,1997,126,8.3,70,"Drama, Romance"
tt0119217,RonellSowes,8,Good Will Hunting,1997,126,8.3,70,"Drama, Romance"
tt0119217,RedRoadster,9,Good Will Hunting,1997,126,8.3,70,"Drama, Romance"
tt0119217,Bored_Dragon,9,Good Will Hunting,1997,126,8.3,70,"Drama, Romance"
tt0119217,Eight Two,,Good Will Hunting,1997,126,8.3,70,"Drama, Romance"
tt0119217,harry-76,8,Good Will Hunting,1997,126,8.3,70,"Drama, Romance"
tt0361748,tkarlmann,10,Inglourious Basterds,2009,153,8.3,69,"Adventure, Drama, War"
tt0361748,SnoopyStyle,8,Inglourious Basterds,2009,153,8.3,69,"Adventure, Drama, War"
tt0361748,Leofwine_draca,10,Inglourious Basterds,2009,153,8.3,69,"Adventure, Drama, War"
tt0361748,laurabethc1,10,Inglourious Basterds,2009,153,8.3,69,"Adventure, Drama, War"
